aws,hsa,time,hsa_diff,hsa_rate
UPE_L,0.64111213580668,29-Aug-2020,-0.150497985497117,0.071899004473289
UPE_L,0.688143948832154,03-Sep-2020,-0.103466172471642,0.00940636260509484
UPE_L,0.688001437354088,05-Sep-2020,-0.103608683949708,-7.12557390329938e-05
UPE_L,0.774054756009578,08-Sep-2020,-0.0175553652942182,0.0286844395518301
UPE_L,0.664629748812318,11-Sep-2020,-0.126980372491479,-0.0364750023990869
UPE_L,0.734012070524692,15-Sep-2020,-0.0575980507791044,0.0173455804280936
UPE_L,0.757972434949875,18-Sep-2020,-0.0336376863539221,0.00798678814172745
UPE_L,0.721960033303499,22-Sep-2020,-0.0696500880002975,-0.00900310041159386
UPE_L,0.678030037486553,25-Sep-2020,-0.113580083817244,-0.0146433319389821
UPE_L,0.682942506042123,27-Sep-2020,-0.108667615261674,0.00245623427778513
UPE_L,0.708443776029348,04-May-2021,0,0
UPE_L,0.719834694591165,05-May-2021,0.0113909185618163,0.0113909185618163
UPE_L,0.752425585001707,19-May-2021,0.0439818089723586,0.00232792074361016
UPE_L,0.734534070247411,20-May-2021,0.0260902942180631,-0.0178915147542955
UPE_L,0.832121023905277,22-May-2021,0.123677247875929,0.0487934768289329
UPE_L,0.752203271827102,24-May-2021,0.0437594957977533,-0.0399588760390878
UPE_L,0.653568472966552,28-May-2021,-0.0548753030627965,-0.0246586997151375
UPE_L,0.736846938735247,02-Jun-2021,0.0284031627058982,0.0166556931537389
UPE_L,0.714825470766425,03-Jun-2021,0.00638169473707695,-0.0220214679688212
UPE_L,0.653383295679093,05-Jun-2021,-0.0550604803502558,-0.0307210875436664
UPE_L,0.644908638699849,07-Jun-2021,-0.0635351373294992,-0.00423732848962172
UPE_L,0.599489459490776,08-Jun-2021,-0.108954316538572,-0.0454191792090729
UPE_L,0.659199737066031,10-Jun-2021,-0.0492440389633177,0.0298551387876272
UPE_L,0.65376228183806,14-Jun-2021,-0.0546814941912889,-0.00135936380699278
UPE_L,0.681119118273258,17-Jun-2021,-0.0273246577560903,0.00911894547839953
UPE_L,0.674538191527128,18-Jun-2021,-0.0339055845022204,-0.00658092674613009
UPE_L,0.690261570972204,19-Jun-2021,-0.0181822050571442,0.0157233794450762
UPE_L,0.679117271232605,20-Jun-2021,-0.0293265047967434,-0.0111442997395992
UPE_L,0.67439696815908,21-Jun-2021,-0.0340468078702688,-0.00472030307352544
UPE_L,0.66793390493691,22-Jun-2021,-0.0405098710924385,-0.00646306322216972
UPE_L,0.558675192289551,23-Jun-2021,-0.149768583739797,-0.109258712647359
UPE_L,0.577658139432967,27-Jun-2021,-0.130785636596382,0.00474573678585394
UPE_L,0.679365761119127,09-Jul-2021,-0.0290780149102212,0.00847563514051337
UPE_L,0.621391309413314,10-Jul-2021,-0.0870524666160346,-0.0579744517058134
UPE_L,0.60445769200027,12-Jul-2021,-0.103986084029078,-0.00846680870652189
UPE_L,0.534283453062177,15-Jul-2021,-0.174160322967172,-0.0233914129793645
UPE_L,0.447537787869573,18-Jul-2021,-0.260905988159776,-0.028915221730868
UPE_L,0.578356014802058,25-Jul-2021,-0.13008776122729,0.0186883181332123
UPE_L,0.567421613613765,30-Jul-2021,-0.141022162415584,-0.00218688023765878
UPE_L,0.537779401438683,01-Aug-2021,-0.170664374590665,-0.0148211060875406
UPE_L,0.559072417327762,02-Aug-2021,-0.149371358701587,0.0212930158890783
UPE_L,0.567845983392,04-Aug-2021,-0.140597792637348,0.00438678303211926
UPE_L,0.653054875354469,08-Aug-2021,-0.0553889006748794,0.0213022229906172
UPE_L,0.564115501242131,17-Aug-2021,-0.144328274787217,-0.00988215267914864
UPE_L,0.557457742400467,18-Aug-2021,-0.150986033628881,-0.00665775884166375
UPE_L,0.605794705316425,22-Aug-2021,-0.102649070712924,0.0120842407289893
UPE_L,0.470306568475813,23-Aug-2021,-0.238137207553536,-0.135488136840612
UPE_L,0.550680084975064,24-Aug-2021,-0.157763691054285,0.0803735164992512
UPE_L,0.700260771933198,31-Aug-2021,-0.00818300409615025,0.0213686695654478
UPE_L,0.660083788567781,17-Jun-2022,0,0
UPE_L,0.652581794190407,19-Jun-2022,-0.00750199437737442,-0.00375099718868721
UPE_L,0.645095104256272,20-Jun-2022,-0.0149886843115091,-0.0074866899341347
UPE_L,0.725807090243697,23-Jun-2022,0.0657233016759159,0.0269039953291417
UPE_L,0.724629188483953,24-Jun-2022,0.0645453999161719,-0.00117790175974397
UPE_L,0.631430243843794,26-Jun-2022,-0.0286535447239875,-0.0465994723200797
UPE_L,0.608311434707046,27-Jun-2022,-0.0517723538607356,-0.0231188091367481
UPE_L,0.633897424086928,28-Jun-2022,-0.0261863644808529,0.0255859893798828
UPE_L,0.64025545142293,29-Jun-2022,-0.0198283371448515,0.00635802733600133
UPE_L,0.691847517955303,01-Jul-2022,0.0317637293875219,0.0257960332661867
UPE_L,0.654630548027158,03-Jul-2022,-0.00545324054062357,-0.0186084849640727
UPE_L,0.656908615426222,04-Jul-2022,-0.00317517314155891,0.00227806739906466
UPE_L,0.628329652473331,05-Jul-2022,-0.0317541360944507,-0.0285789629528918
UPE_L,0.625542595380545,07-Jul-2022,-0.0345411931872366,-0.00139352854639296
UPE_L,0.638235908385118,09-Jul-2022,-0.0218478801826634,0.00634665650228661
UPE_L,0.624017829845846,10-Jul-2022,-0.0360659587219356,-0.0142180785392723
UPE_L,0.680626967960596,11-Jul-2022,0.020543179392815,0.0566091381147507
UPE_L,0.639343424990773,12-Jul-2022,-0.0207403635770079,-0.041283542969823
UPE_L,0.6217880133003,13-Jul-2022,-0.0382957752674815,-0.0175554116904736
UPE_L,0.643571319782734,14-Jul-2022,-0.0165124687850473,0.0217833064824342
UPE_L,0.53400604775697,15-Jul-2022,-0.126077740810811,-0.109565272025764
UPE_L,0.617009957546989,17-Jul-2022,-0.0430738310207921,0.0415019548950096
